0.0007,0.0098,
0.0007,0.0097,
0.0007,0.0098,
0.0007,0.0099,
0.0008,0.0099,
0.0007,0.0099,
0.0007,0.01,
0.0007,0.0099,
0.0007,0.01,
0.0007,0.01,
0.0007,0.0101,
0.0007,0.0101,
0.0007,0.0101,
0.0008,0.0101,
0.0007,0.0102,
0.0007,0.0101,
0.0007,0.0101,
0.0008,0.0103,
0.0008,0.0103,
0.0007,0.0103,
0.0008,0.0103,
0.0007,0.0104,
0.0007,0.0104,
0.0008,0.0104,
0.0007,0.0105,
0.0007,0.0104,
0.0008,0.0104,
0.0008,0.0105,
0.0007,0.0105,
0.0008,0.0105,
0.0008,0.0106,
0.0008,0.0106,
0.0007,0.0106,
0.0008,0.0106,
0.0008,0.0104,
0.0007,0.0103,
0.0008,0.0109,
0.0008,0.0108,
0.0008,0.0107,
0.0008,0.0108,
0.0008,0.0108,
0.0008,0.0108,
0.0007,0.0108,
0.0008,0.0109,
0.0008,0.0109,
0.0008,0.011,
0.0008,0.0109,
0.0009,0.011,
0.0008,0.0111,
0.0008,0.011,
0.0008,0.0111,
0.0008,0.0111,
0.0008,0.0112,
0.0008,0.0112,
0.0008,0.0112,
0.0008,0.0112,
0.0009,0.0109,
0.0008,0.011,
0.0008,0.011,
0.0009,0.011,
0.0008,0.011,
0.0008,0.011,
0.0008,0.0114,
0.0009,0.0114,
0.0008,0.014,
0.0013,0.0187,
0.0013,0.0186,
0.0011,0.0113,
0.0008,0.0116,
0.0008,0.0117,
0.0009,0.0117,
0.0008,0.0117,
0.0008,0.0117,
0.0008,0.0118,
0.0009,0.0118,
0.0008,0.0118,
0.0015,0.012,
0.0008,0.0115,
0.0008,0.0115,
0.0009,0.0119,
0.0009,0.012,
0.0009,0.0119,
0.0008,0.012,
0.0009,0.012,
0.0008,0.0121,
0.0015,0.0118,
0.0009,0.0117,
0.0009,0.0118,
0.0009,0.0118,
0.0009,0.0118,
0.0009,0.0123,
0.0009,0.0122,
0.0009,0.0122,
0.0009,0.0123,
0.0009,0.0142,
0.0009,0.012,
0.0009,0.012,
0.0009,0.012,
0.0009,0.0121,
0.0009,0.012,
0.0009,0.0121,
0.0009,0.0121,
0.0009,0.0121,
0.0009,0.0122,
0.0009,0.0121,
0.0009,0.0122,
0.0009,0.0122,
0.0009,0.0122,
0.0009,0.0123,
0.0009,0.0123,
0.001,0.0124,
0.0009,0.0124,
0.0009,0.0125,
0.0009,0.0124,
0.001,0.0124,
0.001,0.0125,
0.001,0.0125,
0.001,0.0125,
0.0009,0.0129,
0.0009,0.0126,
0.0009,0.0127,
0.0009,0.0126,
0.0009,0.0126,
0.001,0.0131,
0.0009,0.0131,
0.0009,0.0128,
0.0009,0.0132,
0.0009,0.0132,
0.0009,0.0132,
0.001,0.0133,
0.0009,0.0133,
0.001,0.0133,
0.001,0.0133,
0.0009,0.0134,
0.0009,0.0134,
0.0009,0.0135,
0.001,0.0135,
0.0009,0.0132,
0.0009,0.0136,
0.0009,0.0135,
0.001,0.0135,
0.0009,0.0136,
0.001,0.0136,
0.001,0.0135,
0.001,0.0137,
0.0009,0.0136,
0.001,0.0137,
0.001,0.0137,
0.001,0.0138,
0.001,0.0208,
0.0012,0.0208,
0.0017,0.0211,
0.0014,0.0218,
0.0014,0.0218,
0.0017,0.022,
0.0017,0.0224,
0.0016,0.0213,
0.0017,0.0215,
0.0014,0.021,
0.0014,0.0225,
0.0016,0.0211,
0.0018,0.0224,
0.0016,0.0221,
0.0016,0.0224,
0.0014,0.0214,
0.0016,0.0222,
0.0016,0.0222,
0.0012,0.0203,
0.0106,0.02,
0.0013,0.0198,
0.0012,0.0198,
0.0012,0.0197,
0.0013,0.0196,
0.0013,0.0196,
0.0013,0.0196,
0.0012,0.0196,
0.0012,0.02,
0.0013,0.0201,
0.0014,0.02,
0.0013,0.02,
0.0013,0.0202,
0.0013,0.02,
0.0012,0.0197,
0.0013,0.0204,
0.0018,0.0233,
0.0017,0.0232,
0.0017,0.0237,
0.0017,0.0232,
0.0017,0.0238,
0.0017,0.0236,
0.0018,0.0235,
0.0017,0.0238,
0.0018,0.0234,
0.0018,0.0233,
0.0018,0.0232,
0.0018,0.0236,
0.0018,0.0236,
0.0019,0.0233,
0.0019,0.0236,
0.0017,0.0239,
0.0019,0.0237,
0.1407,0.024,
0.0015,0.0648,
0.0017,0.0238,
0.0018,0.0235,
0.0014,0.0601,
0.0018,0.024,
0.0018,0.0225,
0.0017,0.0651,
0.0013,0.0209,
0.0013,0.0209,
0.0013,0.0226,
0.0018,0.0216,
0.0014,0.0237,
0.0017,0.0233,
0.0014,0.0209,
0.0013,0.0214,
0.0013,0.0211,
0.0013,0.0232,
0.0019,0.0244,
0.0013,0.0222,
0.0014,0.0214,
0.0013,0.0214,
0.0018,0.0249,
0.0014,0.0246,
0.0014,0.0219,
0.0014,0.0214,
0.0014,0.0216,
0.0014,0.0233,
0.0017,0.0247,
0.0013,0.0216,
0.0014,0.0219,
0.0013,0.0215,
0.0014,0.0219,
0.0014,0.022,
0.0017,0.0254,
0.0021,0.0247,
0.002,0.0255,
0.0014,0.0256,
0.002,0.0258,
0.0018,0.0256,
0.0019,0.0263,
0.0018,0.0281,
0.0016,0.0319,
0.0016,0.0244,
0.0016,0.024,
0.0016,0.0242,
0.0015,0.0236,
0.0019,0.0242,
0.0015,0.026,
0.0016,0.0242,
0.0016,0.0262,
0.0015,0.025,
0.0015,0.0246,
0.0018,0.0256,
0.0017,0.0264,
0.002,0.027,
0.0019,0.0256,
0.0018,0.0267,
0.0019,0.0259,
0.0019,0.0263,
0.002,0.0263,
0.0021,0.0266,
0.0021,0.0272,
0.002,0.0269,
0.0019,0.0261,
0.002,0.0269,
0.0021,0.0267,
0.002,0.0416,
0.002,0.0328,
0.0014,0.03,
0.0014,0.0296,
0.0015,0.0308,
0.0015,0.03,
0.0014,0.0298,
0.0019,0.0315,
0.0018,0.0301,
0.0015,0.0302,
0.0021,0.0463,
0.0015,0.026,
0.0017,0.0272,
0.002,0.0354,
0.002,0.0424,
0.0022,0.0276,
0.0022,0.0274,
0.0019,0.0357,
0.0021,0.0421,
0.0018,0.0355,
0.0022,0.0444,
0.002,0.0275,
0.0022,0.0273,
0.002,0.0276,
0.0021,0.0269,
0.002,0.0278,
0.1506,0.0271,
0.002,0.0279,
0.0019,0.0278,
0.0016,0.1828,
0.0021,0.0277,
0.002,0.0278,
0.0022,0.0278,
0.0021,0.028,
0.0019,0.0278,
0.0021,0.0281,
0.0021,0.0278,
0.002,0.1166,
0.0023,0.038,
0.0021,0.0283,
0.0023,0.0285,
0.0022,0.0465,
0.0021,0.0294,
0.0022,0.174,
0.0021,0.0863,
0.0023,0.8868,
0.0022,0.1515,
0.0024,0.0283,
0.0022,0.0998,
0.0027,0.0285,
0.0022,0.0691,
0.0021,0.064,
0.002,0.0486,
0.0024,0.1622,
0.0025,0.0288,
0.0024,0.0289,
0.0023,0.0624,
0.0023,0.0307,
0.0022,0.0572,
0.002,0.1976,
0.0022,0.0295,
0.0021,0.0294,
0.0021,0.0299,
0.1216,0.2365,
0.0251,0.0291,
0.0023,0.1966,
0.0022,0.0291,
0.0021,0.0292,
0.0021,0.0474,
0.0021,0.045,
0.0022,0.0483,
0.0214,0.3662,
0.0113,0.1559,
0.0024,0.0493,
0.0292,0.0299,
0.0023,0.046,
0.0021,0.0297,
0.0022,0.0303,
0.0022,0.0306,
0.0022,0.0298,
0.0022,0.0311,
0.0023,0.0301,
0.0023,0.0307,
0.002,0.0306,
0.0024,0.03,
0.0021,0.031,
0.0022,0.0302,
0.0021,0.0304,
0.0021,0.1218,
0.0022,0.0316,
0.0022,0.0757,
0.002,0.03,
0.0023,0.0299,
0.0019,0.0299,
0.0023,0.0308,
0.0023,0.0317,
0.0023,0.0319,
0.002,0.0453,
0.0019,0.0306,
0.0023,0.0304,
0.0019,0.0316,
0.0023,0.0565,
0.0024,0.0411,
0.0133,0.0448,
0.0021,0.0311,
0.0022,0.0641,
0.0022,0.0442,
0.0022,0.0301,
0.0021,0.0307,
0.0024,0.0316,
0.0023,0.0305,
0.0022,0.0303,
0.0022,0.0308,
0.0024,0.0312,
0.0022,0.0315,
0.0024,0.0304,
0.0025,0.0315,
0.0024,0.0313,
0.0023,0.0314,
0.0023,0.031,
0.0023,0.0319,
0.0024,0.0317,
0.0024,0.0313,
0.0024,0.0317,
0.0024,0.0323,
0.0025,0.032,
0.0024,0.0312,
0.0025,0.0314,
0.0023,0.0317,
0.0025,0.0509,
0.0024,0.0523,
0.0024,0.0539,
0.0024,0.049,
0.0025,0.0493,
0.0025,0.0554,
0.0023,0.0533,
0.0024,0.0506,
0.0024,0.0513,
0.0024,0.0469,
0.0025,0.0321,
0.0024,0.0324,
0.0025,0.0329,
0.0024,0.0321,
0.0024,0.0337,
0.0024,0.0318,
0.0024,0.0327,
0.0025,0.0329,
0.0024,0.0331,
0.0025,0.0325,
0.0025,0.0328,
0.0025,0.0329,
0.0031,0.0333,
0.003,0.0339,
0.0026,0.1001,
0.0025,0.066,
0.0026,0.034,
0.0024,0.0337,
0.0018,0.0307,
0.0026,0.0338,
0.0024,0.0333,
0.0025,0.0333,
0.0025,0.0337,
0.0024,0.0347,
0.0024,0.0342,
0.0025,0.0295,
0.0018,0.0321,
0.0024,0.0323,
0.0019,0.0303,
0.002,0.031,
0.0019,0.0305,
0.0019,0.0308,
0.0019,0.0312,
0.0019,0.0309,
0.002,0.0312,
0.0021,0.0335,
0.0024,0.035,
0.0027,0.0351,
0.0026,0.0339,
0.0024,0.0343,
0.0026,0.0349,
0.0026,0.0345,
0.0025,0.033,
0.0018,0.0328,
0.0025,0.0353,
0.0024,0.0342,
0.0025,0.0351,
0.0027,0.0346,
0.0026,0.0359,
0.0026,0.0494,
0.0026,0.035,
0.0026,0.0344,
0.0025,0.0357,
0.0025,0.0355,
0.003,0.0339,
0.0022,0.0333,
0.0022,0.0339,
0.0022,0.035,
0.0022,0.9696,
0.0028,0.0909,
0.0032,0.4631,
0.0026,0.037,
0.0026,0.1735,
0.0022,0.0338,
0.0026,0.0347,
0.1555,0.0364,
0.0027,0.048,
1.0205,0.0502,
0.0025,0.035,
0.0027,0.0934,
0.0026,0.0353,
0.0026,0.0352,
0.0026,0.0481,
0.0028,0.0357,
0.0028,0.0356,
0.0028,0.0358,
0.0029,0.0357,
0.0028,0.036,
0.0028,0.0358,
0.0028,0.0355,
0.0028,0.0359,
0.0029,0.036,
0.0028,0.0939,
0.0027,0.0362,
0.0028,0.0362,
0.0029,0.0366,
0.0027,0.0369,
0.0027,0.036,
0.0029,0.0364,
0.0028,0.0365,
0.0029,0.0365,
0.0029,0.0362,
0.0029,0.0363,
0.0028,0.0365,
0.0027,0.0364,
0.0027,0.0369,
0.0028,0.0368,
0.0028,0.0369,
0.0027,0.0504,
0.0027,0.0369,
0.0029,0.0365,
0.0029,0.0367,
0.0029,0.0368,
0.0028,0.0368,
0.0029,0.0369,
0.0028,0.037,
0.0029,0.0372,
0.003,0.0371,
0.0029,0.0372,
0.0205,0.064,
0.0028,0.0369,
0.0029,0.0377,
0.0026,0.0377,
0.0028,0.0368,
0.0028,0.0627,
0.0028,0.0938,
0.0029,0.0612,
0.0028,0.0554,
0.0027,0.0612,
0.0027,0.0514,
0.0021,0.0425,
0.002,0.0435,
0.002,0.0324,
0.0021,0.0327,
0.0021,0.0336,
0.0021,0.0328,
0.0021,0.0327,
0.002,0.033,
0.0021,0.0332,
0.0021,0.0325,
0.0021,0.0548,
0.0021,0.0331,
0.002,0.0336,
0.0021,0.0334,
0.002,0.0331,
0.002,0.0332,
0.0021,0.0332,
0.002,0.0329,
0.0021,0.0331,
0.0021,0.0341,
0.0021,0.0331,
0.002,0.0336,
0.0021,0.0447,
0.0021,0.0543,
0.0021,0.0338,
0.0021,0.0339,
0.0021,0.0334,
0.0021,0.0336,
0.0021,0.0335,
0.002,0.1127,
0.0029,0.0493,
0.003,0.077,
0.0033,0.0375,
0.0025,0.2253,
0.0032,0.0402,
0.0028,0.0388,
0.0029,0.0398,
0.0029,0.0409,
0.0029,0.0401,
0.0031,0.039,
0.0028,0.0396,
0.003,0.0403,
0.003,0.04,
0.0029,0.0378,
0.0024,0.04,
0.0029,0.0402,
0.0031,0.0395,
0.0024,0.04,
0.0031,0.041,
0.0031,0.04,
0.0028,0.0405,
0.0034,0.0402,
0.0027,0.0394,
0.0028,0.0396,
0.0029,0.0407,
0.0029,0.036,
0.0022,0.0349,
0.0022,0.0352,
0.0024,0.0407,
0.0029,0.0396,
0.0029,0.0386,
0.0028,0.0403,
0.003,0.0405,
0.003,0.0396,
0.003,0.0397,
0.0031,0.0406,
0.0031,0.0403,
0.0031,0.0404,
0.003,0.0402,
0.0031,0.0412,
0.0031,0.0404,
0.003,0.0401,
0.0031,0.0372,
0.0022,0.0354,
0.0022,0.037,
0.0031,0.0365,
0.003,0.0418,
0.0029,0.0413,
0.0029,0.0411,
0.0031,0.0409,
0.0029,0.0419,
0.0031,0.0415,
0.003,0.0413,
0.0031,0.041,
0.003,0.0412,
0.003,0.0421,
0.003,0.0422,
0.003,0.041,
0.003,0.0414,
0.003,0.0412,
0.0032,0.042,
0.0023,0.0393,
0.003,0.0592,
0.0031,0.0546,
0.0029,0.0427,
0.0029,0.0423,
0.0031,0.0416,
0.0032,0.0428,
0.003,0.0422,
0.0028,0.0425,
0.0028,0.043,
0.003,0.0419,
0.003,0.0431,
0.0031,0.0423,
0.0031,0.0425,
0.0032,0.0426,
0.0023,0.042,
0.0032,0.0411,
0.0032,0.0422,
0.0032,0.0426,
0.0029,0.0419,
0.003,0.0429,
0.0032,0.0435,
0.003,0.0423,
0.0029,0.0419,
0.0031,0.0418,
0.0033,0.043,
0.0032,0.0422,
0.0032,0.0431,
0.0033,0.0432,
0.0031,0.0432,
0.0033,0.0433,
0.0032,0.0425,
0.0032,0.0427,
0.0037,0.0423,
0.0029,0.0423,
0.003,0.0426,
0.0031,0.0426,
0.0029,0.0409,
0.0029,0.0414,
0.0032,0.0433,
0.0031,0.0435,
0.003,0.0437,
0.0032,0.0419,
0.0033,0.0447,
0.0032,0.062,
0.0032,0.0643,
0.0032,0.0633,
0.0033,0.0658,
0.0031,0.0632,
0.0033,0.0686,
0.0033,0.0647,
0.0031,0.0696,
0.0033,0.0478,
0.0034,0.0437,
0.0033,0.0439,
0.0032,0.0448,
0.0033,0.0443,
0.0032,0.0443,
0.0033,0.0442,
0.0033,0.0444,
0.0032,0.0447,
0.0033,0.0446,
0.0034,0.0441,
0.0034,0.0453,
0.0026,0.0449,
0.0034,0.0449,
0.0033,0.0452,
0.0033,0.0446,
0.0032,0.0446,
0.0034,0.0444,
0.0033,0.0443,
0.0033,0.0445,
0.0033,0.0449,
0.0035,0.0447,
0.0035,0.0447,
0.0035,0.045,
0.0033,0.0446,
0.0034,0.0446,
0.0035,0.0448,
0.0034,0.0453,
0.0034,0.0453,
0.0036,0.0446,
0.0035,0.045,
0.0034,0.0446,
0.0035,0.0454,
0.0035,0.0454,
0.0034,0.0454,
0.0035,0.0451,
0.0035,0.0455,
0.0034,0.0456,
0.0036,0.0464,
0.0033,0.3301,
0.0034,0.0459,
0.0032,0.0455,
0.0034,0.0457,
0.0034,0.0457,
0.0036,0.0461,
0.0035,0.0454,
0.0035,0.046,
0.0036,0.046,
0.0036,0.0457,
0.0035,0.0459,
0.0034,0.0457,
0.0033,0.0458,
0.0035,0.0461,
0.0036,0.0462,
0.0034,0.0465,
0.0036,0.0456,
0.0036,0.0466,
0.0035,0.0459,
0.0036,0.0464,
0.0036,0.0465,
0.0035,0.0461,
0.0037,0.0462,
0.0037,0.0465,
0.0035,0.0466,
0.0036,0.1172,
0.0032,0.048,
0.0032,0.0475,
0.0029,0.0456,
0.0033,0.0486,
0.0037,0.047,
0.0036,0.0466,
0.0032,0.0467,
0.0032,0.0928,
0.0042,0.0838,
0.0035,0.0585,
0.0034,0.0704,
0.0037,0.0803,
0.0035,0.0612,
0.0665,0.0721,
0.0094,0.0698,
0.0162,0.0826,
0.0035,0.0564,
0.0037,0.0662,
0.0037,0.0597,
0.0159,0.0756,
0.016,0.0564,
0.0036,0.0823,
0.017,0.0663,
0.0033,0.0715,
0.0034,0.0585,
0.0035,0.0821,
0.0041,0.0472,
0.0036,0.1147,
0.0043,0.0633,
0.0038,0.0559,
0.0037,0.0484,
0.0037,0.0478,
0.0031,0.0475,
0.0033,0.0473,
0.0036,0.0552,
0.0035,0.0484,
0.0036,0.0497,
0.0035,0.049,
0.0034,0.0485,
0.0034,0.0492,
0.0035,0.0494,
0.0036,0.0491,
0.0035,0.0487,
0.0037,0.0492,
0.0034,0.048,
0.0037,0.0476,
0.0034,0.0478,
0.0033,0.0491,
0.0038,0.0478,
0.0034,0.0663,
0.0037,0.0485,
0.0037,0.0491,
0.0042,0.0498,
0.0163,0.081,
0.0223,0.0823,
0.0038,0.0489,
0.0038,0.0607,
0.0034,0.1737,
0.0039,0.0908,
0.0038,0.0988,
0.0034,0.1054,
0.0034,0.112,
0.0036,0.0818,
0.0034,0.0916,
0.003,0.0496,
0.0037,0.0754,
0.021,0.0768,
0.0037,0.0623,
0.0035,0.0847,
0.0036,0.1543,
0.004,0.0548,
0.0037,0.0541,
0.0044,0.0543,
0.0038,0.0537,
0.004,0.0527,
0.0037,0.0746,
0.0042,0.0687,
0.004,0.0541,
0.0044,0.0548,
0.0043,0.0545,
0.0039,0.0543,
0.0042,0.0544,
0.0041,0.0541,
0.0036,0.0538,
0.0044,0.054,
0.0043,0.0547,
0.0042,0.0536,
0.0042,0.0502,
0.0043,0.0547,
0.0039,0.0546,
0.0041,0.0545,
0.0036,0.055,
0.0042,0.0556,
0.0037,0.0537,
0.0041,0.0552,
0.004,0.0555,
0.0035,0.0533,
0.004,0.056,
0.0039,0.0565,
0.0037,0.0556,
0.0043,0.065,
0.0044,0.0553,
0.0041,0.0563,
0.0043,0.056,
0.0041,0.0566,
0.0042,0.0566,
0.0043,0.0563,
0.0042,0.0565,
0.0043,0.0572,
0.0043,0.056,
0.0039,0.0474,
0.0039,0.0466,
0.0037,0.047,
0.004,0.0469,
0.0039,0.0621,
0.004,0.047,
0.004,0.0555,
0.004,0.0467,
0.004,0.0467,
0.0039,0.0469,
0.004,0.047,
0.004,0.0473,
0.004,0.0499,
0.004,0.0822,
0.0035,0.0491,
0.0032,0.0517,
0.0031,0.0541,
0.0032,0.0505,
0.0036,0.0515,
0.0037,0.0549,
0.0036,0.0519,
0.0034,0.0517,
0.0032,0.0536,
0.004,0.0526,
0.0041,0.0523,
0.003,0.0512,
0.0031,0.0525,
0.004,0.0527,
0.0038,0.0522,
0.004,0.0521,
0.0037,0.0532,
0.0036,0.0529,
0.004,0.0533,
0.0036,0.053,
0.004,0.0533,
0.0036,0.0534,
0.0038,0.0542,
0.004,0.0523,
0.0039,0.0522,
0.0039,0.0541,
0.0039,0.0533,
0.0036,0.055,
0.0041,0.0533,
0.004,0.0542,
0.004,0.0533,
0.0037,0.0537,
0.0039,0.0757,
0.0043,0.0517,
0.0041,0.0515,
0.004,0.0514,
0.004,0.7677,
0.0038,0.1082,
0.0041,0.4786,
0.0041,0.6807,
0.0034,0.8257,
0.0036,0.0658,
0.0039,0.0533,
0.0037,0.1171,
0.004,2.6326,
0.0037,0.0542,
0.0039,0.0704,
0.004,0.0544,
0.0039,0.0542,
0.0041,0.0532,
0.004,0.0541,
0.0039,0.055,
0.0041,0.0543,
0.004,0.1096,
0.0039,0.0539,
0.0042,0.0541,
0.0042,0.0539,
0.0042,0.0542,
0.0041,0.0552,
0.0041,0.0544,
0.0042,0.0549,
0.0038,4.2263,
0.0038,1.4005,
0.004,0.0551,
0.0041,0.0538,
0.004,0.056,
0.0038,0.0541,
0.0042,0.0553,
0.0041,0.0548,
0.0047,0.0555,
0.0041,0.0544,
0.004,0.0552,
0.0042,0.0539,
0.0042,0.0552,
0.0047,0.0559,
0.0042,0.0915,
0.0042,0.0899,
0.004,0.0552,
0.004,0.055,
0.0039,0.0562,
0.004,0.0555,
0.0038,0.0546,
0.004,0.0566,
0.004,0.0568,
0.0039,0.0551,
0.0043,0.0537,
